id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
854177	00000000000000000000d6b0dbb2d099c983fd12e57dc9eb1a14428ac127633b	2024-07-27 11:19:19	2024-07-27 10:16:44	1831061	720715	3993206	703160320	29e96000	101001111010010110000000000000	d99b8eca6afe2a61dee2e028c806649c3cf53895cf8891a714048b8d12389e16	1841607958	386100794	82047728459933	000000000000000000000000000000000000000085b40dcf5423a81a92b49760	03a1080d04b8d7a4662f466f756e6472792055534120506f6f6c202364726f70676f6c642f2f42e80582c6000000000000	3113	3018	9319	7428	190952928800	129630304	191265428800	129842448	6585395	4470.561	3597.1592	2.4419	1649.6671	1.1201	11001.979450042	312500000	212143.75	319085395	216614.3125	Foundry USA Pool
854178	00000000000000000002db7e417b83556af0cac874e1930092fef758139104d7	2024-07-27 11:34:38	2024-07-27 10:29:52	1722517	756881	3993160	599392256	23ba0000	100011101110100000000000000000	ff22e95ec2f453b0d52cededc5e7ccabf15357db1cddf49b42086df6fe56d9d4	3322105983	386100794	82047728459933	000000000000000000000000000000000000000085b4586ed878cd0c783ab6c0	03a2080d044edba4662f466f756e6472792055534120506f6f6c202364726f70676f6c642f137858606648010000000000	3698	3532	8009	9296	336095634091	228161888	336408134091	228374032	7414256	5033.2417	4305.165	2.9225	1857.3214	1.2606	22190.653128311	312500000	212143.75	319914256	217176.9844	Foundry USA Pool
854179	000000000000000000015523757849a6d2a96c36de04fa5b80d914eff8aa74fc	2024-07-27 11:39:19	2024-07-27 10:41:10	1955831	679098	3993125	580935680	22a06000	100010101000000110000000000000	6346b21a4bb8e68866393165f8a3e96cfbf83e7940e5819fd385b4a104e221eb	1558021401	386100794	82047728459933	000000000000000000000000000000000000000085b4a30e5ccdf1fe5dc0d620	03a3080d046adca4662f4d41524120506f6f6c202876303331393234292f19d7969f007047c05678fd5ceb98484a13109ab12600b9000000ffffffff	2256	2195	11160	4621	108754028548	73828760	109066528548	74040904	5864697	3981.3081	2999.0474	2.0359	1469.1166	0.9972	5064.6966776768	312500000	212143.75	318364697	216125.0625	MaraPool
854180	000000000000000000012a04d3ff20c566cb9b3f23f092a044fe3860b5c1bdad	2024-07-27 11:48:19	2024-07-27 11:09:29	1910071	695965	3997966	758505472	2d35e000	101101001101011110000000000000	8cb3d131a06ed37e0e2af0cea28c50eb628610cf5a7aeb36129731484e05da98	943615257	386100794	82047728459933	000000000000000000000000000000000000000085b4edade12316f04346f580	03a4080d2cfabe6d6d75a0bbdb13c460806ec7cc7716327bfe178541e31a137183e710d94408df6c4e10000000f09f909f092f4632506f6f6c2f730000000000000000000000000000000000000000000000000000000000000000000000050048010000	2371	2290	10617	5941	137939246848	93641440	138251746848	93853584	5927316	4023.8176	3104.0706	2.1072	1483.3457	1.0067	4508.794463865	312500000	212143.75	318427316	216167.5625	F2Pool
854181	00000000000000000000f249ca2218c9d3dba1eae90a87ff1ea347f2adc8a9fc	2024-07-27 11:49:15	2024-07-27 11:09:49	2113296	626539	3992913	872415232	34000000	110100000000000000000000000000	c80d7da03b0d6af3120da4bd9af397e8424b9229d402e84b48dfc4b6248e6801	2431888234	386100794	82047728459933	000000000000000000000000000000000000000085b5384d65783be228cd14e0	03a5080d04bcdea4662f466f756e6472792055534120506f6f6c202364726f70676f6c642f42bf14f0f169000000000000	654	647	14017	1403	44683614901	30333918	44996114901	30546062	4266195	2896.1492	2019.0648	1.3706	1068.7769	0.7257	234.97058527307	312500000	212143.75	316766195	215039.9062	Foundry USA Pool
854182	00000000000000000002502bf02ce6d29fbca07abca4f6b699aa09e8d885618d	2024-07-27 11:57:46	2024-07-27 11:19:19	1888166	701643	3993095	679518208	2880a000	101000100000001010000000000000	28647750abc891d4591c268703af3155791337044725d9bf4658e3689f359196	2660498284	386100794	82047728459933	000000000000000000000000000000000000000085b582ece9cd60d40e533440	03a6080d1c2f5669614254432f4d696e6564206279206f6d6e69706f74656e742f2cfabe6d6d018c99de483c6b8858c8c43d43578b67d69bcff1ae9f2b8885357ce218e2cf25100000000000000010cf8b9d08f31121bdf3a049c8b6b90000	2607	2504	10314	6095	170999140922	116084480	171311640922	116296624	5647444	3833.8237	2991.5986	2.0311	1414.8282	0.9606	7655.8810283367	312500000	212143.75	318147444	215977.5781	ViaBTC
854183	000000000000000000008504858f633458f51899e0f96a15a8fc528bf32a8b87	2024-07-27 11:58:12	2024-07-27 11:34:38	2155773	612546	3993411	973078528	3a000000	111010000000000000000000000000	d5e14c516257f0cc55abd7987668d4988d40352aeb47669b90360da759bca8d9	1000631256	386100794	82047728459933	000000000000000000000000000000000000000085b5cd8c6e2285c5f3d953a0	03a7080d424d696e656420627920416e74506f6f6c2016012c05204a6f6520417368746f6e204d61736f6e2043686974776f6f644b39204162656c205061736b61205590f18e01fabe6d6dabb1491c74682c60b28e0000b20b000000000000	261	257	14332	594	9018419025	6122244	9330919025	6334387.5	4048265	2748.2051	1878.2933	1.2749	1014.2004	0.6884	6833.6078632787	312500000	212143.75	316548265	214891.9531	AntPool
854184	00000000000000000002b24fdf91657784f102a5bae78d5f1209caa9bfa92ee4	2024-07-27 11:59:19	2024-07-27 11:39:19	2137365	618703	3993474	562520064	21876000	100001100001110110000000000000	32f9944f255c67289b7f4778e31b0233b58ca5cc042019d4d5fa25050a937fee	1693810296	386100794	82047728459933	000000000000000000000000000000000000000085b6182bf277aab7d95f7300	03a8080d182f5669614254432f4d696e65642062792061747972736c2f2cfabe6d6dc7e1910ae016ff694cbd35e8f7491839ee98ef828f7619b9d6cff78e222d2c4b100000000000000010d68bc900608b60f321cb186a6d17000000000000	672	655	13782	1011	12195529529	8279057	12508029529	8491201	4275138	2902.2202	2000.5634	1.3584	1070.9291	0.7271	615.74502939353	312500000	212143.75	316775138	215045.9688	ViaBTC
854185	00000000000000000002851be4b00bc9a49b6288ec76b207b65182290983ad99	2024-07-27 12:08:43	2024-07-27 11:48:19	1768793	741545	3993428	772120576	2e05a000	101110000001011010000000000000	a87138131477d6fdb38e4348aca8256d8e05052207d45ebff4d216fd3a372831	1971913068	386100794	82047728459933	000000000000000000000000000000000000000085b662cb76cccfa9bee59260	03a9080d394d696e656420627920416e74506f6f6c201600330220746865207472616e73616374696f6e2074616b65206c6f6e672074696d6520595336defabe6d6d2dfbfc6321498363217d1b174bb379e60fe52600004b01000000000000	1965	1854	9254	5628	203856302544	138389888	204168802544	138602032	6216698	4220.2676	3515.6174	2.3869	1557.4452	1.057	6752.747458902	312500000	212143.75	318716698	216364.0156	AntPool
854186	0000000000000000000073fc2ec0f11e781d1e66ea55307d35e2c73af974be65	2024-07-27 12:14:22	2024-07-27 11:49:15	1772078	740345	3993113	838860800	32000000	110010000000000000000000000000	f65e7981045a73ad04e7418f836302f294a12bdb3a091f1f45ed96d334d99a40	2336165545	386100794	82047728459933	000000000000000000000000000000000000000085b6ad6afb21f49ba46bb1c0	03aa080d04a1e4a4662f4d41524120506f6f6c202876303331393234292f6ffead5c76d2571ade6aa17dc7be6bde134270d2bf0098ff1c00ffffffff	1735	1659	9189	4722	145987992291	99105408	146300492291	99317552	5353809	3634.4868	3021.7341	2.0515	1341.1422	0.9104	65525.37438056	312500000	212143.75	317853809	215778.2344	MaraPool
854187	00000000000000000002add448f37e39b821e0cc37ba77395317fffcc1b9cb5f	2024-07-27 12:15:03	2024-07-27 11:57:46	1829036	721239	3992753	783130628	2eada004	101110101011011010000000000100	c122e110b19502f133e2bd4b4339bb836cb1dce3074ca182f7a9974cbb3bc4c8	1470107930	386100794	82047728459933	000000000000000000000000000000000000000085b6f80a7f77198d89f1d120	03ab080d04c7e4a4662f53424943727970746f2e636f6d20506f6f6c2f0bf44f8a74ab43ed29000000	263	256	10648	540	9247143652	6277516	9559643652	6489659.5	4201733	2852.3884	2297.602	1.56	1052.6161	0.7148	1146.5539493636	312500000	212143.75	316701733	214996.1406	SBICrypto
854188	000000000000000000003c3f7d27730030c4f30fc2304997f3e204d2ca1a4771	2024-07-27 12:21:47	2024-07-27 11:58:12	1792569	733460	3992949	536920064	2000c000	100000000000001100000000000000	e6e75b8bdfd10c4d3b34752252ba8fa7fb9f0ce7b6ac3ce6cd1d4da27eed89d3	4070416229	386100794	82047728459933	000000000000000000000000000000000000000085b742aa03cc3e7f6f77f080	03ac080d045ce6a4662f466f756e6472792055534120506f6f6c202364726f70676f6c642f11b038c584ec0a0000000000	2415	2330	9173	5261	95105096136	64563044	95417596136	64775188	6601993	4481.8291	3683.6772	2.5009	1653.9314	1.1228	8668.0358168581	312500000	212143.75	319101993	216625.5781	Foundry USA Pool
854189	00000000000000000002bccd26a23ef6fe2d30f15079daf725816c962a344657	2024-07-27 12:39:23	2024-07-27 11:59:19	1524597	822815	3993042	695468036	29740004	101001011101000000000000000100	6f7128bbe97640de0d243ac9864baa2d072fab3b19388463dd0626ffc9c4fc7f	3943277332	386100794	82047728459933	000000000000000000000000000000000000000085b78d498821637154fe0fe0	03ad080d047ceaa4662f53424943727970746f2e636f6d20506f6f6c2f12add26c00fe820000000000	3216	3028	7433	9502	486166389244	330038912	486478889244	330251072	8251025	5601.291	5412.9644	3.6747	2066.893	1.4032	15437.354401548	312500000	212143.75	320751025	217745.0469	SBICrypto
854190	000000000000000000027449da28695dd71b4aa37c614d6a67d325d71ebf8379	2024-07-27 12:39:30	2024-07-27 12:08:43	1858405	711570	3993115	744488960	2c600000	101100011000000000000000000000	e38c55b6d7f592eb5c0dd19f0905844acc998786c14da75bb609f11b9d57bf2e	3842265362	386100794	82047728459933	000000000000000000000000000000000000000085b7d7e90c7688633a842f40	03ae080d0482eaa4662f466f756e6472792055534120506f6f6c202364726f70676f6c642f150046d9000064c40f000000	232	228	10261	1443	85016142090	57714060	85328642090	57926200	4100276	2783.5134	2206.743	1.4982	1027.1565	0.6972	721.15491762308	312500000	212143.75	316600276	214927.2656	Foundry USA Pool
854191	00000000000000000001f25e6e3ae6164a6e6cf5db824cc34a127893f1126696	2024-07-27 13:04:17	2024-07-27 12:14:22	1506622	828922	3993388	587530240	23050000	100011000001010000000000000000	7a370ba93805c6cb29687c1c9c89a5dede41eff373ae707df84c1d687bcc2961	2117182252	386100794	82047728459933	000000000000000000000000000000000000000085b8228890cbad55200a4ea0	03af080d0e627463636f6d04013f046d32fa7dfabe6d6d6bdc804d080fe22e952cc4460f27b54b80bf2b57b1a4ff48c3d7074f2c61bec310000000000000000000895527ff6c5908160200	3131	2878	7113	9189	596347549146	404836512	596660049146	405048640	11156784	7573.8945	7407.446	5.0283	2795.0376	1.8974	72093.701968092	312500000	212143.75	323656784	219717.6406	Unknown
854192	000000000000000000021942fe926463ac7fb2f678b4da4d8b053fe95865490f	2024-07-27 13:26:37	2024-07-27 12:15:03	1727915	755007	3992936	536870912	20000000	100000000000000000000000000000	72add28a716c5552cd5901dc289e7ded40177ecbc369b48445c38e91ab145563	2206147043	386100794	82047728459933	000000000000000000000000000000000000000085b86d281520d24705906e00	03b0080d048ef5a4662f466f756e6472792055534120506f6f6c202364726f70676f6c642f2479fcb9519e260000000000	3438	3194	7910	9184	563814645981	382751200	564127145981	382963360	9346460	6344.938	5410.1616	3.6726	2341.483	1.5892	27220.496803283	312500000	212143.75	321846460	218488.6875	Foundry USA Pool
854193	00000000000000000001d5261077c471f7307170ba6ee7764bb250892af2816f	2024-07-27 13:37:55	2024-07-27 12:21:47	1676136	772376	3993264	649838592	26bbc000	100110101110111100000000000000	57fbe54312031b272e9e14f4ca8c4d92bbb55e8844afb6852283a00b6ff780eb	1620572056	386100794	82047728459933	000000000000000000000000000000000000000085b8b7c79975f738eb168d60	03b1080d0447f8a466537069646572506f6f6c2f313131302f647e28b10300468a34f6000000000000	4013	3838	8390	10045	1754036487077	1190745216	1754348987077	1190957312	7260917	4929.146	4332.8374	2.9415	1818.8761	1.2348	53605.170612041	312500000	212143.75	319760917	217072.8906	SpiderPool
854194	0000000000000000000167a6777f58bd35105d373f0eb03598b32bb5e4d5b2dd	2024-07-27 13:46:10	2024-07-27 12:39:23	1706184	762296	3993072	550952960	20d6e000	100000110101101110000000000000	d1f0cc74ca59e8b73d898688c1bb727eff410acf99aab40504e71901652ed5a9	3976886563	386100794	82047728459933	000000000000000000000000000000000000000085b902671dcb1c2ad09cacc0	03b2080d0423faa4662f466f756e6472792055534120506f6f6c202364726f70676f6c642f3a65a163c0a4000000000000	2707	2567	8370	7770	315026808779	213859104	315339308779	214071248	5821286	3951.8381	3412.5547	2.3169	1458.3037	0.9898	26990.784794621	312500000	212143.75	318321286	216095.5938	Foundry USA Pool
854195	000000000000000000020de65edfb79ce09b706bf36efd50566521def0dc7855	2024-07-27 13:50:07	2024-07-27 12:39:30	1835681	719076	3992909	745693184	2c726000	101100011100100110000000000000	20b76dcd0aba1c9eab1be857f3ed24f70938c6db794e1c01b5297465768cee9f	3383517297	386100794	82047728459933	000000000000000000000000000000000000000085b94d06a220411cb622cc20	03b3080d0416fba4662f466f756e6472792055534120506f6f6c202364726f70676f6c642f3aec5a5d0000000000000023	1846	1768	9801	5409	135126392833	91731904	135438892833	91944048	5096877	3460.0659	2777.0735	1.8852	1276.8826	0.8669	854766.56760823	312500000	212143.75	317596877	215603.8125	Foundry USA Pool
854196	00000000000000000000872cb3585d533319dceb21265b27b8c3be1b23316313	2024-07-27 13:52:28	2024-07-27 13:04:17	2085611	635782	3992957	633020416	25bb2000	100101101110110010000000000000	795745087bca90bc874b2bd415ba68b9b6e3aaa5a029ede42d6995a12c0d054a	808093968	386100794	82047728459933	000000000000000000000000000000000000000085b997a62675660e9ba8eb80	03b4080d04b1fba466537069646572506f6f6c2f313131302f41b837b103000c673e30000000000000	758	719	13345	1854	75894995345	51522076	76207495345	51734220	4745341	3221.4221	2275.6558	1.5451	1188.81	0.8072	170752.73045535	312500000	212143.75	317245341	215365.1719	SpiderPool
854197	00000000000000000000be6c2032358f8d4b49936c43cc42c156a4d6b9111e24	2024-07-27 13:54:52	2024-07-27 13:26:37	2034753	652922	3993519	695533568	29750000	101001011101010000000000000000	765738ab45daf7324f33ceb79c6a0972f2f59bd899c7d71b473d5d32f0acea4a	4277049453	386100794	82047728459933	000000000000000000000000000000000000000085b9e245aaca8b00812f0ae0	03b5080d1d506f7765726564206279204c75786f7220546563683e0020067f48d59bfabe6d6d371910c38d662c406b613737dae06a34b4fa5770363ea78aa67caea25695764d10000000000000000000ef830096210000000000	1707	1664	12463	3526	70299536813	47723544	70612036813	47935688	4817548	3270.4407	2368.1904	1.6075	1206.888	0.8194	14722.260923646	312500000	212143.75	317317548	215414.1875	Unknown
854198	00000000000000000003155c2ed0c270cc00a7c94f861b004d0d7d479a59d5cc	2024-07-27 14:07:05	2024-07-27 13:37:55	1561111	810552	3992767	578519040	227b8000	100010011110111000000000000000	28f7fc64b982b09d3488d78cc3325654ff7a1e84e1e2b714c710cb4685312656	1571429747	386100794	82047728459933	000000000000000000000000000000000000000085ba2ce52f1faff266b52a40	03b6080d0409ffa466082f6657541f0000000b5768697465506f6f6c2032	3255	2924	7983	8779	270764987723	183811520	271077487723	184023664	7347820	4988.1411	4707.739	3.1961	1840.8138	1.2498	178312.57054334	312500000	212143.75	319847820	217131.8906	Unknown
854199	000000000000000000022e76aa75c9785922e8a4119543e398cd5fb90492d5ae	2024-07-27 14:13:49	2024-07-27 13:46:10	1565785	809214	3993427	880246784	34778000	110100011101111000000000000000	2e67ea72a802573c3780b5fbf27b4c96326efc7afd46e3be4d35a29fc5bcc04c	1798288514	386100794	82047728459933	000000000000000000000000000000000000000085ba7784b374d4e44c3b49a0	03b7080d172f5669614254432f4d696e65642062792032706f6f6c2f2cfabe6d6d649078c20ef126ab1c5094ccb28c35efb614cfdfceeb308eec09da0531fe973b100000000000000012428df9071c97911fc1213a7158ca688e000000000000	2391	2268	7693	8723	213810605330	145147472	214123105330	145359616	6359512	4317.2183	4062.584	2.7582	1593.0885	1.0814	26656.403650846	312500000	212143.75	318859512	216460.9688	ViaBTC
854200	000000000000000000024917930173c2adb1ae89760dbf8744d8702d30235195	2024-07-27 14:16:50	2024-07-27 13:50:07	2023173	656805	3993588	652697600	26e76000	100110111001110110000000000000	5f21a6b2401f385539ea24bd2e94fd0c1b98b431cea7024f04aada54c4ed006b	837931882	386100794	82047728459933	000000000000000000000000000000000000000085bac22437c9f9d631c16900	03b8080d184d696e656420627920536563506f6f6c05001105872514a5fabe6d6d5a87d7db550661dbc5525a4a80550af34a2d2727c1568928a739bdb4943618061000000000000000e1e2000025360000	762	718	12788	2660	33031007555	22423430	33343507555	22635574	4759393	3230.9614	2352.9866	1.5974	1192.2877	0.8092	2125.2725711351	312500000	212143.75	317259393	215374.7188	Unknown
854201	0000000000000000000122d1e7c14130a28b09a8da43145e180031254418971a	2024-07-27 14:18:04	2024-07-27 13:52:28	2102117	630413	3993356	601997312	23e1c000	100011111000011100000000000000	0c9fedb104458f83b31c54429092570d1cf2be19f46c0fb84045386741f76672	2400477033	386100794	82047728459933	000000000000000000000000000000000000000085bb0cc3bc1f1ec817478860	03b9080d182f5669614254432f4d696e656420627920756d637332312f2cfabe6d6df82300b3a897b32a057054f187aa6093499d2bb59711a76ac2e46b9517409bde100000000000000010548d2f01cd3fb8f2592a8d1a4c17000000000000	681	655	13809	1616	72583789292	49274232	72896289292	49486376	4313286	2928.1174	2052.2659	1.393	1080.5171	0.7338	1282.72279995	312500000	212143.75	316813286	215071.875	ViaBTC
854202	00000000000000000003228e158e1b26d6186a85403550cd34edf7bf92bc5d6f	2024-07-27 14:30:33	2024-07-27 13:54:52	1606035	795665	3993030	584171520	22d1c000	100010110100011100000000000000	b1c87250d3308ec28d5dfa8cad12d4228a8b8d5e9724dd31d80be121fb88e360	1305667107	386100794	82047728459933	000000000000000000000000000000000000000085bb5763407443b9fccda7c0	03ba080d046e04a5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f3447a8dc0000000000000000	3918	3759	7722	10983	554601710628	376496928	554914210628	376709056	7225490	4905.0962	4499.9146	3.0549	1810.0931	1.2287	37450.351482093	312500000	212143.75	319725490	217048.8438	Foundry USA Pool
854203	00000000000000000002df159e9cce9a2962dca6749193eca0d162080a4bfbeb	2024-07-27 15:16:19	2024-07-27 14:07:05	1545566	815921	3993329	765329408	2d9e0000	101101100111100000000000000000	95ce31f20ddda44f262869397c49bf448a20d7cbf26428d4fe59bd030b767942	3014637827	386100794	82047728459933	000000000000000000000000000000000000000085bba202c4c968abe253c720	03bb080d082f5669614254432f2cfabe6d6d15edbae0f14031b260ee1df50d37dd3ee9bef7cbbc6f9ca9d8c156f1385b411d100000000000000010f28db3049a037d4db79f35723c01000000000000	3424	3093	6815	12509	2687788106544	1824631808	2688100606544	1824844032	13984271	9493.3623	9050.23	6.1437	3503.1538	2.378	92771.882942924	312500000	212143.75	326484271	221637.1094	ViaBTC
854204	00000000000000000002d90399a832f2cc3841b782d7eb238207f461d982ecba	2024-07-27 15:21:53	2024-07-27 14:13:49	1463147	843325	3993122	536870912	20000000	100000000000000000000000000000	72317b78b0b165e0162a7f83411b101fe37232ef30eb805231c420bf7150c0eb	648310822	386100794	82047728459933	000000000000000000000000000000000000000085bbeca2491e8d9dc7d9e680	03bc080d049710a5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f3f82f931000044abc3af0200	2689	2509	7771	6777	560400054358	380433184	560712554358	380645312	8246368	5598.1294	5637.359	3.8267	2065.7908	1.4025	39675.253156112	312500000	212143.75	320746368	217741.875	Foundry USA Pool
854205	00000000000000000002e34c81509d8936339881160f657b244bb520c9eda6fe	2024-07-27 15:27:25	2024-07-27 14:16:50	1734951	754345	3997986	671088640	28000000	101000000000000000000000000000	020eea2bc4327db9228258eecfe9d0a74c6ce16ad19dab5d6255b97b410a39be	330338582	386100794	82047728459933	000000000000000000000000000000000000000085bc3741cd73b28fad6005e0	03bd080d2cfabe6d6dce774440ceeadc6088328ce03dd14691a4ee8350314606510a68777ecc7792f210000000f09f909f092f4632506f6f6c2f73000000000000000000000000000000000000000000000000000000000000000000000005006b450164	4150	4030	8297	9687	285739819844	193977328	286052319844	194189472	6586603	4471.3813	3797.6045	2.5783	1648.3279	1.1188	81031.290826873	312500000	212143.75	319086603	216615.125	F2Pool
854206	000000000000000000004b40bbd156e156b979b74f7ba214f4a67ee740de3b55	2024-07-27 15:29:19	2024-07-27 14:18:04	1513225	826673	3993244	671088640	28000000	101000000000000000000000000000	6cb23a65f6cebe798e8b423825daa499f5a71c657276d61e4479e3d1f90654a6	640217623	386100794	82047728459933	000000000000000000000000000000000000000085bc81e151c8d78192e62540	03be080d1b2f5669614254432f4d696e6564206279207634686964313336392f2cfabe6d6d529f0e2be821a1829be5137268d49c84b61f5d35c425637459cac78f687f1da1100000000000000010188e4706858c43169d34c31be149040000000000	4927	4831	6947	13491	86255598083	58555476	86568098083	58767620	5008497	3400.0684	3310.6938	2.2477	1254.7128	0.852	8403.4957569089	312500000	212143.75	317508497	215543.8125	ViaBTC
854207	000000000000000000007313ba9ac1281d872dc0e9c3053476945aef279c53e4	2024-07-27 15:31:35	2024-07-27 14:30:33	2018736	658038	3992850	536985600	2001c000	100000000000011100000000000000	70cfbc7224393faf1c7b2971e705fa6a6e9a98c07c9a7333c48089f2c83aed1a	2996943548	386100794	82047728459933	000000000000000000000000000000000000000085bccc80d61dfc73786c44a0	03bf080d04d812a5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f54b64925e224040000000000	1392	1343	12597	3002	233744246373	158679616	234056746373	158891760	4883347	3315.1089	2419.4197	1.6422	1223.4065	0.8302	957.36865311733	312500000	212143.75	317383347	215458.8594	Foundry USA Pool
854208	000000000000000000016715a612f819e47f5bec4f53279a3ec669696eb1aa77	2024-07-27 16:07:29	2024-07-27 15:16:19	1359000	878053	3993159	710967296	2a608000	101010011000001000000000000000	81bb617823d0235b3d0d385afbe2a8638e70687a21266520b11a0af98bb2fcd8	752722315	386100794	82047728459933	000000000000000000000000000000000000000085bd17205a7321655df26400	03c0080d04411ba5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f1d5593bb620d030000000000	2667	2285	6562	9892	522599392334	354771808	522911892334	354983968	28719858	19496.7637	21138.371	14.3497	7194.521	4.8844	14562.782378159	312500000	212143.75	341219858	231640.5156	Foundry USA Pool
854209	00000000000000000002f4ab1b3e21d9c1ea314353b5c60c7e9b2fc6d9c56f08	2024-07-27 16:16:13	2024-07-27 15:21:53	1724579	756283	3993428	628973568	257d6000	100101011111010110000000000000	ef73b288f18c0cc394baec13deae5e6baac5aff08b02704e240c2ba0f689114b	1443434274	386100794	82047728459933	000000000000000000000000000000000000000085bd61bfdec8465743788360	03c1080d1d4d696e656420627920416e74506f6f6c2048000f0220495520b1d654c2fabe6d6ddfccc7de4b30366850b4352489be443d7abec1a29cbeedaa5fa32fee44e297e910000000000000000000f6bdad37000000000000	3754	3605	8107	9508	565356461077	383797888	565668961077	384010016	8243810	5596.3931	4781.515	3.2463	2065.2793	1.4018	112394.3260515	312500000	212143.75	320743810	217740.1406	AntPool
854210	000000000000000000027c3542375a1cf60140a5e6825156aa317dae644dae93	2024-07-27 16:21:17	2024-07-27 15:27:25	1656759	778700	3992859	838860800	32000000	110010000000000000000000000000	2315dbe1e4960313593430583a99bfcace6e1dce0ca85c9eed8e0c42ca660c71	3023105444	386100794	82047728459933	000000000000000000000000000000000000000085bdac5f631d6b4928fea2c0	03c2080d04841ea5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f531721170bd50f0000000000	3618	3424	7927	10272	1481751686453	1005901952	1482064186453	1006114112	6442055	4373.2534	3889.1458	2.6401	1613.9001	1.0957	36706.177091374	312500000	212143.75	318942055	216517	Foundry USA Pool
854211	000000000000000000006ea3b82e21dd0b70f5fc39155d88f8b787e2b3e16818	2024-07-27 16:22:16	2024-07-27 15:29:19	2108821	628286	3993679	545529856	20842000	100000100001000010000000000000	7bf6bdccf8003d9a7e4f38899784d6cb454c9c5679d92214e7479583e780b907	1395223201	386100794	82047728459933	000000000000000000000000000000000000000085bdf6fee772903b0e84c220	03c3080d294d696e656420627920416e74506f6f6c208c000a04204e61766964466179617a6d65687220b400af0afabe6d6d84aa9e227c47e6fe7ac9fdd3cef93e5e62b2a160252d02a7b7d855f4bdfdb8f9100000c1d52700000000000000	263	250	13456	1678	9949202024	6754115.5	10261702024	6966259	4221563	2865.8503	2002.3188	1.3591	1057.5453	0.7182	443.51166252443	312500000	212143.75	316721563	215009.5938	AntPool
854212	000000000000000000031e627b79964da4cbd72c1483aac144763ab6d650b204	2024-07-27 16:24:17	2024-07-27 15:31:35	2060084	644301	3992987	536887296	20004000	100000000000000100000000000000	4fde6bee28186e63b682673e5e4413085744203aa5c242112b82df78e278509e	1203721862	386100794	82047728459933	000000000000000000000000000000000000000085be419e6bc7b52cf40ae180	03c4080d04321fa5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f24abeeff08c2030000000000	861	825	13270	2408	57544706474	39064800	57857206474	39276944	4807996	3263.9561	2334.2688	1.5845	1204.4878	0.8173	7389.6482101331	312500000	212143.75	317307996	215407.7031	Foundry USA Pool
854213	00000000000000000000c1ef75f1a7235b28839774f48c3b59403b5d909813a4	2024-07-27 16:34:30	2024-07-27 16:07:29	1785089	735964	3992981	614326272	249de000	100100100111011110000000000000	159733826d32b3d8224ab1773d05badb6d0f4633daa6b464d7b4ee911c3e4b0a	2597504555	386100794	82047728459933	000000000000000000000000000000000000000085be8c3df01cda1ed99100e0	03c5080d012013090909200909200910475300002bb800000010	2256	2133	10037	6902	255800966584	173653040	256113466584	173865184	6168605	4187.6191	3456.1614	2.3461	1545.246	1.0488	215958.81131039	312500000	212143.75	318668605	216331.375	Unknown
854214	0000000000000000000154e1805cc491d5cf50f98534b523219ac54c4c5c0bf1	2024-07-27 16:40:51	2024-07-27 16:16:13	1845102	716026	3993180	537387008	2007e000	100000000001111110000000000000	deabb498c65fdf099c6ee19a1ce98777b57f8fc22fc1a2bacf37fabe11239357	2924876819	386100794	82047728459933	000000000000000000000000000000000000000085bed6dd7471ff10bf172040	03c6080d041923a5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f54079360308e000000000000	1913	1824	10701	5098	265445762941	180200512	265758262941	180412656	5856205	3975.5432	3174.5044	2.1554	1467.0117	0.9959	50524.109925385	312500000	212143.75	318356205	216119.2969	Foundry USA Pool
854215	000000000000000000029eac2fe79413c80bcc5aed7472ac06f11659d58a5031	2024-07-27 16:52:48	2024-07-27 16:21:17	1486902	835519	3993459	537231360	20058000	100000000001011000000000000000	a34f1da8d64b1bc9c86f0bcee0295a3227d22e02595b501c1d4b0d331feeeb01	115888550	386100794	82047728459933	000000000000000000000000000000000000000085bf217cf8c72402a49d3fa0	03c7080d194d696e656420627920416e74506f6f6c208c001206beeb19e5fabe6d6dc0748aeceb5cc20aa131dbf5a6c4052ae4feab2353fd82d7a624492dbbf41ce61000000000000000bc70000007ed000000000000	2838	2653	6887	8095	526139755299	357175232	526452255299	357387392	7348673	4988.7202	4943.8506	3.3563	1841.0035	1.2498	24625.638884678	312500000	212143.75	319848673	217132.4688	AntPool
